On,Off,Pitch,Velocity
43113333.333333336,44146666.666666664,56,68
44400000.0,44596666.666666664,54,77
44813333.333333336,45176666.666666664,54,91
45213333.333333336,45393333.333333336,53,68
45450000.0,45610000.0,58,90
45846666.666666664,46020000.0,56,83
46253333.333333336,47530000.0,56,80
47806666.666666664,47916666.66666667,56,88
48066666.66666667,48286666.666666664,56,83
48346666.666666664,48543333.333333336,55,58
48666666.66666667,49300000.0,58,88
49440000.0,49563333.333333336,56,87
49703333.333333336,49940000.0,56,85
49980000.0,50163333.333333336,55,68
50280000.0,50863333.333333336,58,88
50836666.666666664,51026666.666666664,56,91
51110000.0,53823333.333333336,55,58
54023333.333333336,54326666.666666664,55,85
54446666.66666667,55060000.0,67,87
54996666.66666667,55196666.66666667,65,83
55223333.333333336,55433333.333333336,63,91
55486666.666666664,55673333.333333336,62,71
55856666.66666667,57229999.99999999,60,79
57210000.0,57410000.0,58,92
57640000.0,58246666.66666667,56,88
58436666.666666664,58960000.0,67,79
59053333.33333333,60576666.666666664,65,91
60806666.66666667,61429999.99999999,65,86
61456666.66666667,61650000.0,63,82
61676666.666666664,61966666.666666664,62,75
61940000.0,62193333.33333333,60,71
62303333.33333333,63500000.0,58,76
63603333.33333333,63886666.666666664,56,89
64033333.333333336,64800000.0,55,80
64870000.00000001,65463333.333333336,65,88
65429999.99999999,66943333.33333333,63,97
67213333.33333333,67756666.66666667,63,90
67816666.66666666,68096666.66666667,61,88
68050000.0,68363333.33333333,60,57
68340000.0,68493333.33333333,58,78
68683333.33333334,69776666.66666667,56,82
70000000.0,70206666.66666667,54,78
70430000.0,70800000.0,54,87
70823333.33333333,71050000.0,53,58
71046666.66666667,71223333.33333333,58,88
71453333.33333333,71646666.66666667,56,90
71846666.66666667,73286666.66666667,56,83
73456666.66666667,73553333.33333333,56,84
73676666.66666667,73956666.66666667,56,95
73993333.33333333,74190000.0,55,74
74296666.66666667,74896666.66666667,58,86
75030000.0,75160000.0,56,80
75303333.33333333,75553333.33333333,56,88
75583333.33333334,75770000.0,55,76
75893333.33333333,76403333.33333333,58,82
76143333.33333333,76250000.0,70,72
76440000.0,76623333.33333333,56,77
76686666.66666667,79320000.0,55,68
79613333.33333333,79896666.66666667,55,76
80036666.66666667,80590000.0,67,84
80650000.0,80830000.0,65,75
80880000.0,81113333.33333333,63,89
81153333.33333333,81363333.33333333,62,68
81453333.33333333,82746666.66666667,60,70
82803333.33333333,83010000.0,58,85
83220000.0,83866666.66666666,56,90
84043333.33333333,84550000.0,67,74
84670000.0,86166666.66666666,65,83
86453333.33333333,87036666.66666667,65,86
87043333.33333333,87226666.66666667,63,94
87293333.33333333,87570000.0,62,57
87543333.33333333,87790000.0,60,65
87873333.33333333,89056666.66666667,58,76
89200000.0,89496666.66666667,56,90
89626666.66666667,90450000.0,55,88
90436666.66666667,91046666.66666667,65,88
91080000.0,92623333.33333333,63,90
92850000.0,93316666.66666666,63,96
93453333.33333333,93750000.0,61,88
93720000.0,94013333.33333333,60,73
93996666.66666667,94200000.0,58,81
94313333.33333333,95346666.66666667,56,68
95600000.0,95796666.66666667,54,77
96013333.33333333,96376666.66666667,54,91
96413333.33333333,96593333.33333333,53,68
96650000.0,96810000.0,58,90
97046666.66666667,97220000.0,56,83
97453333.33333333,98730000.0,56,80
99006666.66666667,99116666.66666666,56,88
99266666.66666666,99486666.66666667,56,83
99546666.66666667,99743333.33333333,55,58
99866666.66666666,100500000.0,58,88
100640000.0,100763333.33333333,56,87
100903333.33333333,101140000.0,56,85
101180000.0,101363333.33333333,55,68
101480000.0,102063333.33333333,58,88
102036666.66666667,102226666.66666667,56,91
102310000.0,105023333.33333333,55,58
105223333.33333333,105526666.66666667,55,85
105646666.66666667,106259999.99999999,67,87
106196666.66666667,106396666.66666667,65,83
106423333.33333333,106633333.33333333,63,91
106686666.66666666,106873333.33333333,62,71
107056666.66666666,108430000.0,60,79
108409999.99999999,108609999.99999999,58,92
108840000.00000001,109446666.66666667,56,88
109636666.66666666,110159999.99999999,67,79
110253333.33333333,111776666.66666667,65,91
112006666.66666666,112630000.0,65,86
112656666.66666666,112850000.0,63,82
112876666.66666667,113166666.66666667,62,75
113140000.00000001,113393333.33333334,60,71
113503333.33333333,114700000.0,58,76
114803333.33333333,115086666.66666666,56,89
115233333.33333333,116000000.0,55,80
116070000.0,116663333.33333334,65,88
116630000.0,118143333.33333334,63,97
118413333.33333334,118956666.66666666,63,90
119016666.66666667,119296666.66666667,61,88
119250000.0,119563333.33333334,60,57
119540000.00000001,119693333.33333334,58,78
119883333.33333333,120976666.66666667,56,82
121200000.0,121406666.66666666,54,78
121630000.0,122000000.0,54,87
122023333.33333333,122250000.0,53,58
122246666.66666667,122423333.33333333,58,88
122653333.33333333,122846666.66666667,56,90
123046666.66666667,124486666.66666666,56,83
124656666.66666666,124753333.33333333,56,84
124876666.66666667,125156666.66666666,56,95
125193333.33333334,125390000.00000001,55,74
125496666.66666667,126096666.66666667,58,86
126230000.0,126359999.99999999,56,80
126503333.33333333,126753333.33333333,56,88
126783333.33333333,126970000.0,55,76
127093333.33333334,127603333.33333333,58,82
127640000.00000001,127823333.33333333,56,77
127886666.66666666,130520000.0,55,68
130813333.33333334,131096666.66666667,55,76
131236666.66666666,131790000.00000001,67,84
131850000.0,132030000.0,65,75
132080000.0,132313333.33333334,63,89
132353333.33333333,132563333.33333334,62,68
132653333.33333333,133946666.66666667,60,70
134003333.33333333,134209999.99999999,58,85
134420000.0,135066666.6666667,56,90
135243333.33333334,135750000.0,67,74
135870000.0,137366666.6666667,65,83
137653333.33333334,138236666.66666666,65,86
138243333.33333334,138426666.66666666,63,94
138493333.33333334,138770000.0,62,57
138743333.33333334,138990000.0,60,65
139073333.33333334,140256666.66666666,58,76
140400000.0,140696666.66666666,56,90
140826666.66666666,141650000.0,55,88
141636666.66666666,142246666.66666666,65,88
142280000.0,143823333.33333334,63,90
144050000.0,144516666.6666667,63,96
144653333.33333334,144950000.0,61,88
144920000.0,145213333.33333334,60,73
145196666.66666666,145400000.0,58,81
145513333.33333334,146546666.66666666,56,68
146800000.0,146996666.66666666,54,77
147213333.33333334,147576666.66666666,54,91
147613333.33333334,147793333.33333334,53,68
147850000.0,148010000.0,58,90
148246666.66666666,148420000.0,56,83
148653333.33333334,149930000.0,56,80
150206666.66666666,150316666.6666667,56,88
150466666.6666667,150686666.66666666,56,83
150746666.66666666,150943333.33333334,55,58
151066666.6666667,151700000.0,58,88
151840000.0,151963333.33333334,56,87
152103333.33333334,152340000.0,56,85
152380000.0,152563333.33333334,55,68
152680000.0,153263333.33333334,58,88
153236666.66666666,153426666.66666666,56,91
153510000.0,156223333.33333334,55,58
156423333.33333334,156726666.66666666,55,85
156833333.3333333,160003333.33333334,67,84
