On,Off,Pitch,Velocity
139062360.9375,140431407.1875,72,122
140525653.125,140753827.5,71,127
140753827.5,140917517.8125,69,111
141036565.3125,142356008.4375,69,106
142425452.8125,142673468.4375,68,122
142678428.75,142916523.75,71,116
142971087.1875,145977036.5625,64,95
146220091.875,146592115.3125,64,122
146716123.125,148015725.0,72,122
148119891.5625,148357986.5625,71,127
148362946.875,148516716.5625,69,116
148650645.0,149905604.0625,69,106
150024651.5625,150267706.875,67,127
150277627.5,150525643.125,71,116
150570285.9375,153412545.0,64,95
153601036.875,153834171.5625,64,127
153829211.25,154072266.5625,65,127
154057385.625,154315321.875,67,122
154320282.1875,154965122.8125,69,106
155009765.625,155143694.0625,62,106
155297463.75,157316310.9375,62,106
157455199.6875,157762739.0625,62,122
157777620.0,157941310.3125,64,122
157936350.0,158129802.1875,65,127
158134762.5,158774642.8125,67,106
158809365.0,158948253.75,60,116
159087142.5,161061346.875,60,122
161220076.875,161453211.5625,60,116
161453211.5625,161681385.9375,62,122
161676425.625,161909560.3125,64,122
161919480.9375,162554400.9375,65,116
162623845.3125,162772654.6875,59,98
162886741.875,164836144.6875,59,102
165039517.5,165337136.25,59,111
165426421.875,165570270.9375,60,122
165570270.9375,165763723.125,62,127
165773643.75,168670466.25,64,102
169062330.9375,169389711.5625,64,127
169533560.625,170862924.375,72,127
170937329.0625,171195265.3125,71,127
171195265.3125,171378796.875,69,116
171532566.5625,172787525.625,69,106
172876811.25,173114906.25,68,122
173159549.0625,173387723.4375,71,106
173541493.125,176458156.875,64,106
176696251.875,177023632.5,64,127
177167481.5625,178511726.25,70,122
178596051.5625,178844067.1875,69,127
178839106.875,178973035.3125,67,122
179111924.0625,180421446.5625,67,116
180515692.5,180778589.0625,65,127
180783549.375,181125810.9375,64,122
181239898.125,184136720.625,69,98
184295450.625,184612910.625,62,122
184771640.625,185798425.3125,62,122
185986917.1875,186225012.1875,62,116
186220051.875,186438305.625,64,127
186433345.3125,186681360.9375,65,127
186676400.625,188526597.1875,71,116
189106953.75,189240882.1875,60,116
189330167.8125,189469056.5625,60,116
189791476.875,190183341.5625,60,111
190227984.375,190381754.0625,62,122
190376793.75,190495841.25,64,122
190624809.375,191522625.9375,69,111
191661514.6875,191914490.625,69,116
191914490.625,192137704.6875,68,111
192177387.1875,195143654.0625,64,98
195530558.4375,195778574.0625,64,111
195887700.9375,196026589.6875,68,116
196066272.1875,196264684.6875,71,116
196274605.3125,198863888.4375,69,122
199702181.25,199860911.25,69,111
199860911.25,200014680.9375,71,122
200019641.25,200312299.6875,72,127
200317260.0,200654561.25,74,122
200659521.5625,200942259.375,72,122
200947219.6875,201259719.375,71,122
201264679.6875,201597020.625,69,111
201601980.9375,201894639.375,71,122
201899599.6875,202212099.375,72,122
202217059.6875,202544440.3125,74,111
202554360.9375,202851979.6875,72,116
202856940.0,203169439.6875,71,122
203174400.0,203501780.625,69,102
203506740.9375,203799399.375,71,116
203804359.6875,204121819.6875,72,122
204126780.0,204454160.625,74,111
204459120.9375,204751779.375,72,116
204756739.6875,205069239.375,71,122
205074199.6875,205406540.625,69,102
205411500.9375,205709119.6875,67,106
205719040.3125,208992846.5625,69,106
