On,Off,Pitch,Velocity
79427500.0,79532500.0,63,115
79522500.0,79727500.0,65,97
79727500.0,79802500.0,63,91
79825000.0,79982500.0,70,116
80037500.0,80337500.0,70,114
80420000.0,80612500.0,65,104
80635000.00000001,80825000.0,67,103
80815000.0,81010000.00000001,65,106
81010000.00000001,81630000.0,72,106
81817500.0,81895000.0,70,120
81915000.0,82067500.0,72,100
82122500.0,82162500.0,70,98
82225000.0,82372500.0,75,122
82437500.0,82642500.0,75,123
82735000.00000001,82785000.0,74,67
82815000.0,82967500.0,77,114
83020000.0,83212500.0,75,115
83210000.0,83360000.0,72,99
83435000.0,83555000.0,67,94
83545000.0,83642500.0,66,108
83637500.0,84117500.0,65,101
84230000.0,84337500.0,63,119
84335000.0,84512500.0,65,88
84525000.0,84607500.0,63,97
84630000.0,84772500.0,70,108
84837500.0,85157500.0,70,116
85225000.0,85407500.0,65,98
85425000.0,85620000.0,67,99
85607500.0,85815000.0,65,88
85805000.0,85962500.0,72,105
86110000.00000001,86267500.0,70,115
86320000.0,88760000.0,67,109
89014999.99999999,89135000.0,63,110
89125000.0,89350000.0,65,93
89322500.0,89417500.0,63,98
89425000.0,89585000.0,70,107
89647500.0,89995000.0,70,105
90025000.0,90220000.0,65,103
90235000.00000001,90367500.0,67,102
90347500.00000001,90532500.0,65,102
90535000.00000001,91392500.0,72,108
91420000.0,91532500.0,70,112
91530000.0,91714999.99999999,72,86
91730000.0,91782500.0,70,77
91815000.0,91990000.0,75,116
92040000.0,92202499.99999999,75,118
92317500.0,92380000.0,74,89
92412500.0,92602500.0,77,110
92622500.0,92822500.00000001,75,110
92815000.0,92962500.0,72,99
93037500.0,93142500.0,67,92
93135000.0,93237500.0,66,103
93232500.0,93695000.0,65,102
93822500.0,93897500.0,63,119
93920000.0,94075000.0,65,67
94107500.0,94205000.0,63,88
94220000.0,94362500.0,70,114
94430000.0,94762500.0,70,110
94820000.0,95007500.0,65,104
95032500.0,95135000.0,67,74
95112500.0,95312500.0,65,100
95327500.0,95695000.0,72,109
95710000.00000001,95910000.0,70,107
95937500.0,98072500.00000001,63,104
98645000.0,98777500.0,75,122
98930000.0,99025000.0,72,90
99030000.0,99235000.00000001,75,116
99250000.0,99690000.0,72,104
99835000.00000001,99987500.0,75,120
100122500.0,100212500.0,72,98
100230000.0,100437500.0,75,121
100442500.0,100737500.0,72,110
101037500.0,101160000.0,75,121
101325000.0,101435000.0,72,102
101430000.0,101627500.0,75,116
101637500.0,101995000.0,72,101
102230000.0,102372500.0,76,117
102525000.0,102582500.0,72,49
102612500.0,102827500.0,76,111
102840000.0,103110000.0,72,108
103435000.00000001,103730000.0,77,116
103825000.0,103992500.0,77,108
104112500.0,104287500.0,77,104
104415000.0,104585000.0,77,104
104705000.0,104865000.0,75,115
105022500.0,105177499.99999999,74,116
105320000.0,105502500.0,72,111
105532500.0,106130000.0,70,113
106202500.0,106277500.0,71,103
106232500.0,106692500.0,72,95
106812500.0,106864999.99999999,66,121
106857500.0,107335000.00000001,67,102
107337500.0,108017500.0,65,105
108225000.0,108330000.0,63,119
108320000.0,108525000.0,65,99
108537500.0,108620000.0,63,76
108635000.0,108790000.0,70,113
108852499.99999999,109200000.0,70,114
109222500.0,109410000.0,65,108
109427500.0,109542500.0,67,101
109525000.0,109737500.0,65,90
109742500.0,110445000.0,72,114
110625000.0,110722500.0,70,121
110730000.0,110920000.0,72,65
110922500.0,110987500.0,70,88
111035000.0,111180000.0,75,121
111252499.99999999,111415000.0,75,116
111512500.0,111585000.0,74,102
111620000.0,111785000.0,77,111
111817500.0,111977500.0,75,105
112002499.99999999,112152499.99999999,72,106
112222500.0,112342500.0,67,84
112322500.00000001,112414999.99999999,66,97
112412500.0,112852500.0,65,104
113030000.0,113135000.0,63,116
113132500.0,113337500.0,65,85
113327500.0,113400000.0,63,93
113420000.0,113582500.0,70,111
113645000.0,113962500.0,70,117
114030000.0,114210000.0,65,96
114227500.0,114340000.0,67,105
114332500.0,114495000.0,65,91
114514999.99999999,114889999.99999999,72,110
114912500.0,115105000.0,70,103
115130000.0,117380000.0,75,114
117827500.0,117947500.00000001,63,107
117947500.00000001,118125000.0,65,84
118112500.0,118217500.0,63,87
118257500.0,118472500.00000001,72,107
118485000.0,118577500.0,67,76
118714999.99999999,119997500.0,70,123
