On,Off,Pitch,Velocity
111045000.0,111137500.0,69,50
111197500.00000001,111257500.0,70,92
111317500.0,111432500.0,72,44
111485000.0,111547500.0,74,96
111602500.0,111705000.0,73,88
111795000.0,111852499.99999999,65,57
111907500.0,112005000.0,68,78
112092500.0,112150000.0,72,80
112215000.0,112347500.0,70,86
112527499.99999999,112635000.0,72,74
112725000.0,112817500.0,75,102
113025000.0,113117500.0,72,81
113302500.0,113372500.00000001,68,90
113432500.0,113525000.0,67,40
113592500.0,113655000.0,70,94
113717500.0,113842500.0,68,64
113910000.0,114652500.0,67,81
114827500.0,114897500.0,70,98
114945000.0,115072500.0,68,68
115142500.0,116620000.0,67,80
117337500.0,117439999.99999999,76,81
117517500.0,117602500.0,79,90
117832500.0,117975000.0,74,88
118050000.0,118182500.0,72,66
118290000.0,118492500.0,74,85
118550000.0,118732500.0,64,36
118757500.0,119850000.0,67,81
