On,Off,Pitch,Velocity
34068750.0,34177083.333333336,63,78
34183333.33333333,35733333.333333336,68,81
72260416.66666667,72347916.66666666,65,60
72339583.33333334,72427083.33333333,67,59
72420833.33333333,72518750.0,65,53
72512500.0,72654166.66666667,60,43
72660416.66666666,72754166.66666666,65,62
72764583.33333333,72872916.66666667,68,67
72906250.0,73025000.0,72,67
73016666.66666667,73137500.0,66,76
73260416.66666667,73775000.0,75,71
73760416.66666667,73927083.33333333,73,75
73929166.66666666,74387500.0,72,51
74422916.66666667,74522916.66666666,60,32
74512500.0,74762500.0,65,65
74762500.0,74935416.66666667,67,56
74935416.66666667,75383333.33333334,69,52
75425000.0,75500000.0,69,51
75514583.33333333,75739583.33333333,70,72
75758333.33333334,76133333.33333334,72,53
76258333.33333334,76333333.33333333,70,75
76337500.0,76435416.66666667,72,52
76420833.33333333,76502083.33333333,70,61
76508333.33333334,76647916.66666666,65,52
76650000.0,76789583.33333334,70,80
76758333.33333334,76879166.66666666,73,79
76906250.0,77031250.0,77,67
77016666.66666667,77262500.0,71,78
77262500.0,77777083.33333334,80,77
77762500.0,77964583.33333334,78,78
77983333.33333333,78412500.0,77,63
78418750.0,78518750.0,65,61
78512500.0,78760416.66666667,70,63
78762500.0,78945833.33333334,72,68
78935416.66666667,80002083.33333333,74,65
80010416.66666667,80950000.0,77,70
81010416.66666667,81204166.66666667,79,74
81260416.66666667,81691666.66666666,79,71
81762500.0,81895833.33333333,77,71
81927083.33333333,82927083.33333333,76,61
83012500.0,83141666.66666667,78,84
83260416.66666667,83783333.33333333,78,84
83812500.0,83970833.33333333,76,73
83981250.0,84960416.66666666,75,80
85012500.0,85181250.0,77,60
85258333.33333334,85731250.0,77,75
85770833.33333333,85922916.66666667,75,81
85985416.66666667,87670833.33333333,74,78
88008333.33333334,88968750.0,73,81
89014583.33333333,89156250.0,75,86
89262500.0,89687500.0,75,81
89762500.0,89914583.33333334,73,78
89979166.66666667,91579166.66666667,72,72
92260416.66666667,92333333.33333333,65,78
92337500.0,92425000.0,67,58
92416666.66666667,92506250.0,65,65
92512500.0,92618750.0,60,55
92658333.33333333,92754166.66666666,65,72
92762500.0,92862500.0,68,71
92908333.33333333,93022916.66666666,72,71
93016666.66666667,93202083.33333333,66,76
93260416.66666667,93720833.33333333,75,85
93766666.66666667,93925000.0,73,77
93981250.0,94427083.33333333,72,69
94416666.66666667,94504166.66666666,60,54
94514583.33333333,94750000.0,65,59
94764583.33333333,94935416.66666667,67,65
94937500.0,95347916.66666666,69,58
95420833.33333333,95539583.33333334,69,66
95564583.33333333,95760416.66666667,70,69
95758333.33333334,96110416.66666667,72,70
96262500.0,96339583.33333334,70,84
96343750.0,96437500.0,72,65
96427083.33333333,96506250.0,70,68
96512500.0,96616666.66666666,65,61
96645833.33333333,96754166.66666666,70,84
96756250.0,96875000.0,73,81
96900000.0,97012500.0,77,73
97008333.33333334,97266666.66666667,71,71
97260416.66666667,97752083.33333333,80,81
97764583.33333333,97939583.33333333,78,80
97981250.0,98429166.66666666,77,54
98425000.0,98518750.0,65,66
98514583.33333333,98766666.66666667,70,77
98762500.0,98927083.33333333,72,63
98927083.33333333,99720833.33333333,74,71
100008333.33333334,100968750.0,77,76
101014583.33333333,101187500.0,79,76
101264583.33333333,101775000.0,79,72
101764583.33333333,101872916.66666667,77,79
101916666.66666667,102020833.33333333,76,66
102064583.33333333,102462500.0,75,81
102433333.33333334,102668750.0,72,76
102677083.33333333,102847916.66666666,78,72
102918750.0,103006250.0,76,77
103014583.33333333,103420833.33333333,77,62
103508333.33333334,103675000.0,70,77
103747916.66666667,103908333.33333333,71,70
104010416.66666667,104375000.0,72,77
104431250.0,104612500.0,68,79
104677083.33333333,104743750.0,65,69
104770833.33333333,105125000.0,70,82
105231250.0,105356250.0,68,75
105425000.0,105522916.66666666,65,77
105562500.0,105847916.66666666,64,73
105933333.33333334,106016666.66666667,62,74
106068750.0,106177083.33333333,63,78
106183333.33333334,107733333.33333333,68,81
108262500.0,108333333.33333333,65,81
108341666.66666667,108429166.66666666,67,65
108427083.33333333,108514583.33333333,65,68
108516666.66666667,108643750.0,60,50
108668750.0,108760416.66666667,65,72
108814583.33333333,108912500.0,68,76
108920833.33333333,109016666.66666667,72,83
109072916.66666667,109891666.66666667,76,78
