On,Off,Pitch,Velocity
34650183.5,34805545.58333333,62,100
34889885.0,35098514.08333333,61,90
35156220.0,35360410.16666667,62,98
35502455.5,35617867.33333333,64,90
35582356.0,35875324.5,65,87
35981858.5,36177170.83333333,61,108
36354727.5,38587502.58333333,61,92
39390946.5,39701670.66666667,62,114
39790449.0,39950250.0,64,109
40003517.0,40167756.91666667,65,96
40243218.5,40487358.91666667,67,103
40642721.0,40882422.5,65,114
41068857.0,41588210.25,64,106
41681427.5,41885617.66666667,63,110
41947762.5,42302875.83333333,64,92
42373898.5,42458237.91666667,71,107
42427165.5,42764523.16666667,72,88
42853301.5,43026419.25,63,95
43252804.0,45321339.16666667,63,82
46235756.0,46506529.91666667,72,109
46635258.5,46826131.91666667,70,97
46848326.5,47012566.41666667,69,82
47088028.0,47296657.08333333,67,81
47460897.0,47682842.83333333,70,103
47860399.5,48299852.25,69,104
48366436.0,48632771.0,67,123
48765938.5,49276413.91666667,65,102
49458409.5,49711427.75,67,118
49724744.5,49813522.83333333,69,82
49804645.0,49924495.75,67,90
49911179.0,50039907.58333333,65,86
50097613.5,52104003.83333333,67,114
52840864.0,53400167.5,64,103
53453434.5,53613235.5,66,105
53693136.0,53826303.5,64,98
53879570.5,54105955.25,66,97
54279073.0,55020372.083333336,64,116
55104711.5,55308901.666666664,62,118
55397680.0,55592992.333333336,61,105
55664015.0,55885960.833333336,62,116
56010250.5,59326121.25,64,106
59339438.0,59441533.083333336,61,99
59445972.0,59556944.916666664,62,87
59552506.0,59667917.833333336,63,92
59685673.5,60014153.333333336,64,98
60058542.5,60329316.416666664,66,101
60431411.5,60573456.833333336,64,103
60671113.0,60875303.166666664,66,101
61043982.0,61341389.416666664,64,106
61496751.5,62033860.416666664,62,99
62189222.5,62397851.583333336,61,113
62455557.5,62713014.666666664,62,106
62881693.5,63547531.0,64,106
63654065.0,63844938.416666664,59,99
63920400.0,64097956.666666664,64,102
64160101.5,64368730.583333336,59,96
64506337.0,66321853.916666664,64,103
66876718.5,67001008.166666664,64,110
67063153.0,67169687.0,66,103
67302854.5,67413827.41666666,68,108
67542556.0,67697918.08333334,69,104
67915425.0,68119615.16666666,71,103
68341561.0,69038470.91666666,69,102
69220466.5,69473484.75,61,101
69593335.5,69770892.16666666,62,82
69833037.0,69979521.25,64,98
70046105.0,70179272.5,66,90
70259173.0,70383462.66666666,64,96
70498874.5,70645358.75,66,95
70738576.0,70853987.83333334,64,97
70951644.0,71124761.75,66,101
71297879.5,72904767.33333334,64,86
73108957.5,73255441.75,64,57
73322025.5,73805867.41666666,67,104
73881329.0,74054446.75,69,103
74121030.5,74263075.83333334,67,103
74360732.0,74618189.16666666,69,98
74760234.5,75492655.75,67,104
75585873.0,75892158.25,65,121
75958742.0,76247271.58333334,64,106
76384878.0,76602384.91666666,65,103
76677846.5,76917548.0,67,104
76997448.5,77237150.0,62,98
77343684.0,77601141.16666666,67,109
77743186.5,77947376.66666666,62,103
78142689.0,79305685.16666666,67,116
79421097.0,79576459.08333334,62,106
79660798.5,79776210.33333334,67,99
79847233.0,79993717.25,69,114
80086934.5,80282246.83333334,70,105
80353269.5,80561898.58333334,69,94
80726138.5,80890378.41666666,70,120
81152274.5,81520704.58333334,69,100
81471876.5,81591727.25,70,72
81578410.5,81724894.75,71,95
81684944.5,81960157.33333334,72,91
82057813.5,82230931.25,70,113
82457316.0,82648189.41666666,69,106
82856818.5,83012180.58333334,70,110
83256321.0,86048399.58333334,67,116
87384513.5,87593142.58333334,60,103
87624215.0,87832844.08333334,62,93
87863916.5,88054789.91666666,64,98
88103618.0,88316686.0,65,96
88449853.5,89160080.16666666,64,97
89275492.0,89546265.91666666,62,116
89621727.5,89874745.75,61,105
89967963.0,90194347.75,62,112
90207664.5,90336393.08333334,64,87
90314198.5,90571655.66666666,65,90
90633800.5,90837990.66666666,61,110
90980036.0,93217250.0,61,101
94176056.0,94366929.41666666,62,112
94362490.5,94526730.41666666,64,96
94575558.5,94766431.91666666,65,102
94815260.0,95037205.83333334,67,99
95214762.5,95454464.0,65,100
95614265.0,96226835.5,64,103
96280102.5,96537559.66666666,63,103
96573071.0,97185641.5,64,91
97398709.5,97483048.91666666,73,101
97398709.5,97687239.08333334,74,106
97771578.5,97980207.58333334,73,103
98064547.0,98286492.83333334,72,90
98357515.5,98570583.5,71,109
98623850.5,98912380.08333334,71,106
99023353.0,100337272.33333334,74,89
100328394.5,100537023.58333334,69,89
100568096.0,100732335.91666666,72,98
100781164.0,100958720.66666666,71,79
101180666.5,101336028.58333334,70,101
101580169.0,101757725.66666666,69,84
102006305.0,102166106.0,70,105
102405807.5,102596680.91666666,69,89
102885210.5,103058328.25,67,97
103284713.0,103462269.66666666,65,92
103684215.5,105140180.16666666,69,94
105175691.5,105508610.25,64,104
105548560.5,106760384.75,67,109
106906869.0,107079986.75,62,114
107119937.0,107279738.0,64,98
107359638.5,107506122.75,65,104
107572706.5,107719190.75,65,95
107785774.5,107945575.5,65,88
108025476.0,108136448.91666666,65,93
108238544.0,108367272.58333334,65,88
108451612.0,108611413.0,65,100
108904381.5,109050865.75,65,109
109330517.5,110320395.91666667,65,107
110369224.0,110542341.75,62,80
110555658.5,110711020.58333333,64,90
110768726.5,110897455.08333333,65,104
110955161.0,111119400.91666667,65,99
111194862.5,111367980.25,65,88
111381297.0,111523342.33333333,65,86
111620998.5,111802994.08333333,65,116
111860700.0,112109279.33333333,65,93
112233569.0,112473270.5,72,106
112712972.0,113636266.66666667,70,116
113804945.5,113955868.66666667,62,91
113991380.0,114137864.25,64,87
114204448.0,114319859.83333333,65,109
114417516.0,114492977.58333333,65,98
114603950.5,114683851.0,65,96
114817018.5,114901357.91666667,65,104
115083353.5,115198765.33333333,65,110
115323055.0,115540561.91666667,64,91
115695924.0,116375078.25,65,112
116468295.5,116725752.66666667,64,116
116814531.0,117005404.41666667,63,103
117080866.0,117289495.08333333,64,102
117427101.5,117542513.33333333,66,99
117480368.5,117755581.33333333,67,79
117853237.5,118044110.91666667,65,110
118226106.5,120707460.91666667,65,100
121448760.0,121577488.58333333,72,110
121635194.5,121763923.08333333,74,94
121874896.0,121985868.91666667,76,100
122114597.5,122261081.75,77,102
122434199.5,122607317.25,76,110
122886969.0,123415200.08333333,74,106
123552806.5,123792508.0,73,113
123952309.0,124143182.41666667,74,118
124325178.0,124436150.91666667,76,98
124405078.5,124569318.41666667,77,90
124671413.5,124813458.83333333,73,113
125017649.0,127574465.0,73,110
128240302.5,128400103.5,74,98
128480004.0,128622049.33333333,76,99
128693072.0,128857311.91666667,77,102
128932773.5,129110330.16666667,79,97
129279009.0,130046941.58333333,77,99
130131281.0,130295520.91666667,76,114
130344349.0,130504150.0,75,101
130610684.0,131023503.25,76,97
131196621.0,131263204.75,83,82
131223254.5,131387494.41666667,84,99
131462956.0,131609440.25,75,101
131835825.0,134397079.9166667,75,108
134898677.5,135045161.75,74,106
135111745.5,135165012.5,83,92
135111745.5,135213840.5833333,84,94
135271546.5,135413591.8333333,82,95
135484614.5,135662171.1666667,81,98
135750949.5,135977334.25,79,97
136123818.5,136332447.5833333,82,108
136496687.5,137482127.0,81,95
137588661.0,137735145.25,75,113
137775095.5,137952652.1666667,76,95
138014797.0,138152403.4166667,78,116
138227865.0,138325521.1666667,81,102
138440933.0,138556344.8333333,78,113
138654001.0,138716145.8333333,81,103
138867069.0,138978041.9166667,78,116
138973603.0,139093453.75,81,95
139053503.5,139151159.6666667,78,75
139266571.5,139377544.4166667,74,97
139559540.0,141090966.25,75,101
141583686.0,141685781.0833333,71,82
141690220.0,141752364.8333333,74,86
141823387.5,142080844.6666667,80,95
142089722.5,142276157.0,79,97
142302790.5,142493663.9166667,77,99
142515858.5,142742243.25,74,78
142915361.0,143017456.0833333,74,78
142995261.5,143084039.8333333,77,82
143075162.0,143172818.1666667,79,93
143181696.0,143359252.6666667,80,88
143394764.0,143590076.3333333,79,99
143767633.0,143940750.75,77,100
144140502.0,144349131.0833333,74,102
144779706.0,144966140.5,77,102
144886240.0,144966140.5,76,87
144966140.5,145059357.75,75,95
145099308.0,145228036.5833333,74,78
145232475.5,145343448.4166667,73,99
145525444.0,148135527.0,73,75
148481762.5,148779169.9166667,72,114
148827998.0,149098771.9166667,74,114
149120966.5,149329595.5833333,76,107
149360668.0,149631441.9166667,77,102
149733537.0,150603564.6666667,76,118
150612442.5,150785560.25,74,114
150798877.0,151007506.0833333,73,95
151065212.0,151260524.3333333,74,95
151251646.5,151495786.9166667,76,83
151438081.0,151589004.1666667,77,103
151651149.0,151864217.0,77,94
151890850.5,152032895.8333333,73,99
152103918.5,152183819.0,73,75
152316986.5,155077992.6666667,73,113
155299938.5,155526323.25,73,113
155513006.5,155703879.9166667,74,86
155726074.5,155912509.0,76,109
155939142.5,156134454.8333333,77,97
156152210.5,156405228.75,79,103
156551713.0,156840242.5833333,77,100
156977849.0,157559347.0833333,76,121
157643686.5,157883388.0,75,113
157910021.5,158336157.5,76,99
158336157.5,158438252.5833333,83,112
158416058.0,158691270.8333333,84,103
158735660.0,158939850.1666667,75,108
159081895.5,161829584.9166667,75,103
162331182.5,162477666.75,84,102
162490983.5,162681856.9166667,82,90
162730685.0,162925997.3333333,81,102
162970386.5,163223404.75,79,106
163343255.5,163582957.0,82,105
163769391.5,164040165.4166667,81,103
164222161.0,164475179.25,79,107
164648297.0,165109944.3333333,77,114
165340768.0,165460618.75,79,114
165420668.5,165553836.0,81,97
165527202.5,165642614.3333333,79,86
165687003.5,165780220.75,77,106
165953338.5,166068750.3333333,79,116
166033239.0,166153089.75,81,92
166139773.0,166272940.5,79,79
166299574.0,166410546.9166667,77,98
166565909.0,168044068.25,79,116
168057385.0,168159480.0833333,77,103
168137285.5,168208308.1666667,79,89
168217186.0,168301525.4166667,77,85
168297086.5,168510154.5,76,103
168536788.0,168718783.5833333,74,92
168749856.0,169318037.3333333,76,107
169362426.5,169571055.5833333,78,97
169602128.0,169761929.0,76,84
169788562.5,170001630.5,78,101
170028264.0,170161431.5,76,102
170214698.5,170378938.4166667,78,92
170427766.5,170605323.1666667,76,103
170640834.5,170876097.0833333,74,99
171040337.0,171266721.75,73,116
171439839.5,171790513.9166667,74,109
171865975.5,171950314.9166667,75,116
171919242.5,172753758.8333333,76,82
172771514.5,172980143.5833333,71,98
173011216.0,173188772.6666667,76,109
173224284.0,173384085.0,71,89
173410718.5,173641542.1666667,75,99
173597153.0,175252868.9166667,76,94
175221796.5,175332769.4166667,73,93
175354964.0,175465936.9166667,74,79
175434864.5,175550276.3333333,75,88
175568032.0,175905389.6666667,76,87
175940901.0,176269380.8333333,78,105
176393670.5,176553471.5,76,102
176606738.5,176833123.25,78,97
177006241.0,177387987.8333333,76,100
177459010.5,177796368.1666667,74,121
177911780.0,178231382.0,73,113
178337916.0,178635323.4166667,74,118
178870586.0,179545301.3333333,76,121
179589690.5,179780563.9166667,71,102
179829392.0,180024704.3333333,76,118
180069093.5,180322111.75,71,104
180441962.5,182528253.3333333,76,116
182785710.5,182963267.1666667,76,110
182998778.5,183131946.0,78,99
183238480.0,183353891.8333333,80,103
183478181.5,183700127.3333333,81,102
183877684.0,184112946.5833333,83,104
184250553.0,184503571.25,81,100
184703322.5,184943024.0,73,99
185182725.5,185391354.5833333,74,109
185555594.5,185955097.0,76,121
185928463.5,186088264.5,78,75
186114898.0,186288015.75,76,90
186327966.0,186474450.25,78,84
186567667.5,186705273.9166667,76,95
186780735.5,186958292.1666667,78,99
187126971.0,189062338.6666667,76,99
189151117.0,189768126.4166667,79,116
189790321.0,190038900.3333333,81,107
190056656.0,190251968.3333333,79,102
190269724.0,190509425.5,81,93
190615959.5,190948878.25,79,110
191042095.5,191659104.9166667,77,116
191707933.0,192071924.1666667,76,116
192160702.5,192542449.3333333,77,114
192613472.0,193044046.9166667,79,104
193066241.5,193314820.8333333,74,91
193359210.0,193612228.25,79,110
193652178.5,193989536.1666667,74,95
194025047.5,195325650.0833333,79,109
195356722.5,195529840.25,74,112
195569790.5,195729591.5,79,103
195782858.5,195942659.5,81,103
196022560.0,196333284.1666667,82,101
196368795.5,196590741.3333333,81,84
196661764.0,196945854.6666667,82,110
197034633.0,197416379.8333333,81,104
197487402.5,197567303.0,82,105
197540669.5,197691592.6666667,83,98
197647203.5,198073339.5,84,102
198073339.5,198290846.4166667,82,108
198313041.0,198628204.0833333,81,99
198739177.0,199116484.9166667,82,113
199138679.5,199254091.3333333,81,91
199218580.0,199325114.0,80,87
199298480.5,202343577.3333333,79,94
203240238.5,203413356.25,72,112
203453306.5,203661935.5833333,74,86
203719641.5,203897198.1666667,76,91
203932709.5,204154655.3333333,77,86
204358845.5,204536402.1666667,76,90
204731714.5,205313212.5833333,74,100
205370918.5,205610620.0,73,95
205637253.5,205832565.8333333,74,86
205823688.0,206019000.3333333,76,84
205983489.0,206161045.6666667,77,93
206223190.5,206449575.25,77,88
206462892.0,206591620.5833333,73,83
206835761.0,209485794.25,73,110
209871980.0,210156070.6666667,74,109
210218215.5,210444600.25,76,94
210511184.0,210706496.3333333,77,93
210724252.0,210999464.8333333,79,90
211123754.5,211896126.0,77,99
211949393.0,212153583.1666667,76,107
212189094.5,212397723.5833333,75,105
212428796.0,213019171.9166667,76,93
213227801.0,213485258.1666667,86,109
213574036.5,213795982.3333333,85,113
213893638.5,214115584.3333333,84,107
214213240.5,214399675.0,83,121
214506209.0,214808055.3333333,83,112
214932345.0,216157486.0,86,94
216210753.0,216388309.6666667,81,96
216450454.5,216628011.1666667,84,102
216690156.0,216929857.5,83,90
217089658.5,217284970.8333333,82,108
217489161.0,217711106.8333333,81,86
217888663.5,218097292.5833333,82,108
218314799.5,218585573.41666666,81,91
218767569.0,218989514.83333334,79,96
219220338.5,219411211.91666666,77,99
219646474.5,221098000.25,81,110
221137950.5,221328823.91666666,76,97
221377652.0,222775910.75,79,110
222815861.0,223011173.33333334,74,109
223028929.0,223206485.66666666,76,100
223241997.0,223419553.66666666,77,96
223455065.0,223601549.25,77,91
223694766.5,223805739.41666666,77,90
223907834.5,224023246.33333334,77,104
224120902.5,224276264.58333334,77,102
224360604.0,224502649.33333334,77,102
224786740.0,224924346.41666666,77,123
225186242.5,226242704.66666666,77,123
226304849.5,226477967.25,74,114
226491284.0,226642207.16666666,76,103
226704352.0,226877469.75,77,107
226917420.0,227041709.66666666,77,90
227130488.0,227325800.33333334,77,118
227343556.0,227472284.58333334,77,88
227556624.0,227729741.75,77,116
227796325.5,228000515.66666666,77,103
228142561.0,228346751.16666666,84,123
228621964.0,229580770.0,82,120
229687304.0,229829349.33333334,74,103
229873738.5,230029100.58333334,76,102
230113440.0,230224412.91666666,77,103
230299874.5,230424164.16666666,77,103
230486309.0,230592843.0,77,93
230672743.5,230797033.16666666,77,84
230939078.5,231174341.08333334,77,116
231232047.0,231453992.83333334,76,104
231578282.5,231844617.5,77,116
232031052.0,232554844.16666666,76,116
232616989.0,232843373.75,75,113
232856690.5,233207364.91666666,76,103
233309460.0,233389360.5,78,124
233336093.5,233673451.16666666,79,93
233735596.0,233926469.41666666,77,118
234081831.5,236971566.25,77,114
236984883.0,237055905.66666666,78,101
237011516.5,237615209.16666666,79,114
237597453.5,237948127.91666666,77,116
237943689.0,238067978.66666666,79,98
238103490.0,238525187.08333334,77,106
238476359.0,238702743.75,79,89
238662793.5,240132074.91666666,77,88
240074369.0,240207536.5,80,101
240154269.5,240429482.33333334,81,84
240393971.0,244033882.66666666,77,82
