On,Off,Pitch,Velocity
22425000.0,22490000.0,71,75
22512500.0,22777500.0,70,74
23275000.0,23572500.0,68,70
23597500.0,23662500.0,65,83
23690000.0,23875000.0,67,57
23895000.0,24007500.0,65,92
24010000.0,24127500.0,72,92
24497500.0,24572500.0,69,75
24590000.0,24695000.0,70,76
25117500.0,25195000.0,69,75
25210000.0,25312500.0,72,70
25505000.0,25605000.0,72,72
26000000.0,26092500.0,69,86
26107500.0,26205000.0,70,72
26297500.0,26380000.0,72,73
26412500.0,26550000.0,69,75
26584999.999999996,26667500.0,67,71
26685000.0,26847499.999999996,65,72
26875000.0,26965000.000000004,64,71
26980000.0,27109999.999999996,65,71
27467500.0,27547500.0,72,68
27595000.0,27805000.0,70,73
28092500.0,28262500.0,77,68
28415000.0,28502500.000000004,72,76
28515000.0,28672500.0,75,73
28702500.0,28785000.0,77,74
29300000.0,29367500.0,72,74
29390000.0,29545000.0,72,75
29892500.0,29980000.0,69,57
29992500.0,30172500.0,70,79
30200000.0,30330000.0,69,60
30317500.0,30505000.0,65,80
30512500.0,30600000.0,62,80
30610000.0,30747499.999999996,69,81
30807500.0,30925000.0,69,73
232812500.0,232982500.0,65,76
233002500.0,233092500.0,64,71
233112500.0,233297500.0,65,74
233312500.0,233417499.99999997,60,75
233722500.0,233887500.0,69,95
233910000.0,234000000.0,68,46
234030000.0,234150000.0,69,98
234227500.0,234340000.0,60,69
234502500.0,234605000.0,64,97
234822500.0,234907500.0,67,56
234925000.0,235097500.0,65,61
235120000.0,235195000.0,60,72
235200000.0,235370000.00000003,67,58
235395000.0,235492500.0,65,75
235532500.0,235680000.0,69,76
235712500.0,235792500.0,70,72
235825000.0,235975000.0,69,74
236007500.00000003,236092500.0,65,71
236112500.0,236217500.0,67,70
236290000.0,236400000.0,63,71
236590000.0,236665000.0,74,74
237200000.0,237272500.0,73,73
237512500.0,237600000.0,65,74
237632500.0,237782500.0,71,72
238100000.0,238195000.0,77,69
238425000.0,238490000.0,71,75
238512500.0,238777500.0,70,74
239275000.0,239572500.0,68,70
239597500.0,239662500.0,65,83
239690000.0,239875000.0,67,57
239895000.0,240007500.0,65,92
240010000.0,240127500.0,72,92
240497500.0,240572500.0,69,75
240590000.0,240695000.00000003,70,76
241117500.0,241195000.0,69,75
241210000.0,241312500.0,72,70
241505000.0,241605000.0,72,72
242000000.0,242092500.0,69,86
242107500.0,242205000.0,70,72
242297500.0,242379999.99999997,72,73
242412500.0,242550000.0,69,75
242585000.0,242667500.0,67,71
242685000.0,242847500.0,65,72
242875000.0,242965000.0,64,71
242979999.99999997,243110000.0,65,71
243467499.99999997,243547500.0,72,68
243595000.0,243804999.99999997,70,73
244092500.0,244262500.0,77,68
244415000.0,244502500.0,72,76
244515000.0,244672500.0,75,73
244702500.0,244785000.0,77,74
245300000.0,245367500.0,72,74
245390000.0,245545000.0,72,75
245892500.0,245979999.99999997,69,57
245992500.0,246172500.0,70,79
246200000.0,246330000.0,69,60
246317499.99999997,246504999.99999997,65,80
246512500.0,246600000.0,62,80
246610000.0,246747500.0,69,81
246807500.00000003,246925000.0,69,73
247212500.0,247382500.0,65,76
247402500.0,247492500.0,64,71
247512500.0,247697500.0,65,74
247712500.0,247817499.99999997,60,75
248122500.0,248287500.0,69,95
248310000.0,248400000.0,68,46
248430000.0,248550000.0,69,98
248627500.0,248740000.0,60,69
248902500.0,249005000.0,64,97
249222500.0,249307500.0,67,56
249325000.0,249497500.0,65,61
249520000.0,249595000.0,60,72
249600000.0,249770000.00000003,67,58
249795000.0,249892500.0,65,75
249932500.0,250080000.0,69,76
250112500.0,250192500.0,70,72
250225000.0,250375000.0,69,74
250407500.00000003,250492500.0,65,71
250512500.0,250617500.0,67,70
250690000.0,250800000.0,63,71
250990000.0,251065000.0,74,74
251600000.0,251672500.0,73,73
251912500.0,252000000.0,65,74
252032500.0,252182500.0,71,72
252500000.0,252595000.0,77,69
252825000.0,252890000.0,71,75
252912500.0,253177500.0,70,74
253675000.0,253972500.0,68,70
253997500.0,254062500.0,65,83
254090000.0,254275000.0,67,57
254295000.0,254407500.0,65,92
254410000.0,254527500.0,72,92
254897500.0,254972500.0,69,75
254990000.0,255095000.00000003,70,76
255517500.0,255595000.0,69,75
255610000.0,255712500.0,72,70
255905000.0,256005000.0,72,72
256400000.0,256492500.0,69,86
256507500.0,256605000.0,70,72
256697500.0,256779999.99999997,72,73
256812500.0,256950000.0,69,75
256985000.0,257067500.0,67,71
257085000.0,257247500.0,65,72
257275000.0,257365000.0,64,71
257379999.99999997,257510000.0,65,71
257867499.99999997,257947500.0,72,68
257995000.0,258204999.99999997,70,73
258492500.0,258662500.0,77,68
258815000.0,258902500.0,72,76
258915000.0,259072500.0,75,73
259102500.0,259185000.0,77,74
259700000.0,259767500.0,72,74
259790000.0,259945000.0,72,75
260292500.0,260379999.99999997,69,57
260392500.0,260572500.0,70,79
260600000.0,260730000.0,69,60
260717499.99999997,260904999.99999997,65,80
260912500.0,261000000.0,62,80
261010000.0,261147500.0,69,81
261207500.00000003,261325000.0,69,73
